datetime,locomotive_id,Speed,primary_locomotive_speed
47:46.0,BNSF8409,0.00,0.00
47:47.0,BNSF8409,0.00,0.00
47:48.0,BNSF8409,0.00,0.00
47:49.0,BNSF8409,0.00,0.00
47:50.0,BNSF8409,0.00,0.00
47:51.0,BNSF8409,0.00,0.00
47:52.0,BNSF8409,0.00,0.00
47:53.0,BNSF8409,0.00,0.00
47:54.0,BNSF8409,0.00,0.00
47:55.0,BNSF8409,0.00,0.00
47:56.0,BNSF8409,0.00,0.00
47:57.0,BNSF8409,0.00,0.00
47:58.0,BNSF8409,0.00,0.00
47:59.0,BNSF8409,0.00,0.00
48:00.0,BNSF8409,0.00,0.00
48:01.0,BNSF8409,0.00,0.00
48:02.0,BNSF8409,0.00,0.00
48:03.0,BNSF8409,0.00,0.00
48:04.0,BNSF8409,0.00,0.00
48:05.0,BNSF8409,0.00,0.00
48:06.0,BNSF8409,0.00,0.00
48:07.0,BNSF8409,0.00,0.00
48:08.0,BNSF8409,0.00,0.00
48:09.0,BNSF8409,0.00,0.00
48:10.0,BNSF8409,0.00,0.00
48:11.0,BNSF8409,0.00,0.00
48:12.0,BNSF8409,0.00,0.00
48:13.0,BNSF8409,0.00,0.00
48:14.0,BNSF8409,0.00,0.00
48:15.0,BNSF8409,0.00,0.00
48:16.0,BNSF8409,0.00,0.00
06:00.0,BNSF8409,0.00,0.00
06:01.0,BNSF8409,0.00,0.00
06:02.0,BNSF8409,0.00,0.00
06:03.0,BNSF8409,0.00,0.00
06:04.0,BNSF8409,0.00,0.00
06:05.0,BNSF8409,0.00,0.00
06:06.0,BNSF8409,0.00,0.00
06:07.0,BNSF8409,0.00,0.00
06:08.0,BNSF8409,0.00,0.00
06:09.0,BNSF8409,0.00,0.00
06:10.0,BNSF8409,0.00,0.00
06:11.0,BNSF8409,0.00,0.00
06:12.0,BNSF8409,0.00,0.00
06:13.0,BNSF8409,0.00,0.00
06:14.0,BNSF8409,0.00,0.00
06:15.0,BNSF8409,0.00,0.00
06:16.0,BNSF8409,0.00,0.00
06:17.0,BNSF8409,0.00,0.00
06:18.0,BNSF8409,0.00,0.00
06:19.0,BNSF8409,0.00,0.00
06:20.0,BNSF8409,0.00,0.00
06:21.0,BNSF8409,0.00,0.00
06:22.0,BNSF8409,0.00,0.00
06:23.0,BNSF8409,0.00,0.00
06:24.0,BNSF8409,0.00,0.00
06:25.0,BNSF8409,0.00,0.00
06:26.0,BNSF8409,0.00,0.00
06:27.0,BNSF8409,0.00,0.00
06:28.0,BNSF8409,0.00,0.00
06:29.0,BNSF8409,0.00,0.00
06:30.0,BNSF8409,0.00,0.00
06:31.0,BNSF8409,0.00,0.00
06:32.0,BNSF8409,0.00,0.00
06:33.0,BNSF8409,0.00,0.00
06:34.0,BNSF8409,0.00,0.00
06:35.0,BNSF8409,0.00,0.00
06:36.0,BNSF8409,0.00,0.00
06:37.0,BNSF8409,0.00,0.00
06:38.0,BNSF8409,0.00,0.00
06:39.0,BNSF8409,0.00,0.00
06:40.0,BNSF8409,0.00,0.00
06:41.0,BNSF8409,0.00,0.00
06:42.0,BNSF8409,0.00,0.00
06:43.0,BNSF8409,0.00,0.00
06:44.0,BNSF8409,0.00,0.00
06:45.0,BNSF8409,0.00,0.00
06:46.0,BNSF8409,0.00,0.00
06:47.0,BNSF8409,0.00,0.00
06:48.0,BNSF8409,0.00,0.00
06:49.0,BNSF8409,0.00,0.00
06:50.0,BNSF8409,0.00,0.00
06:51.0,BNSF8409,0.00,0.00
06:52.0,BNSF8409,0.00,0.00
06:53.0,BNSF8409,0.00,0.00
06:54.0,BNSF8409,0.00,0.00
06:55.0,BNSF8409,0.00,0.00
06:56.0,BNSF8409,0.00,0.00
06:57.0,BNSF8409,0.00,0.00
06:58.0,BNSF8409,0.00,0.00
06:59.0,BNSF8409,0.00,0.00
07:00.0,BNSF8409,0.00,0.00
07:01.0,BNSF8409,0.00,0.00
07:02.0,BNSF8409,0.00,0.00
07:03.0,BNSF8409,0.00,0.00
07:04.0,BNSF8409,0.00,0.00
07:05.0,BNSF8409,0.00,0.00
07:06.0,BNSF8409,0.00,0.00
07:07.0,BNSF8409,0.00,0.00
07:08.0,BNSF8409,0.00,0.00
07:09.0,BNSF8409,0.00,0.00
07:10.0,BNSF8409,0.00,0.00
07:11.0,BNSF8409,0.00,0.00
07:12.0,BNSF8409,0.00,0.00
07:13.0,BNSF8409,0.00,0.00
07:14.0,BNSF8409,0.00,0.00
07:15.0,BNSF8409,0.00,0.00
07:16.0,BNSF8409,0.00,0.00
07:17.0,BNSF8409,0.00,0.00
07:18.0,BNSF8409,0.00,0.00
07:19.0,BNSF8409,0.00,0.00
07:20.0,BNSF8409,0.00,0.00
07:21.0,BNSF8409,0.00,0.00
07:22.0,BNSF8409,0.00,0.00
07:23.0,BNSF8409,0.00,0.00
07:24.0,BNSF8409,0.00,0.00
07:25.0,BNSF8409,0.00,0.00
07:26.0,BNSF8409,0.00,0.00
07:27.0,BNSF8409,0.00,0.00
07:28.0,BNSF8409,0.00,0.00
07:29.0,BNSF8409,0.00,0.00
07:30.0,BNSF8409,0.00,0.00
07:31.0,BNSF8409,0.00,0.00
07:32.0,BNSF8409,0.00,0.00
07:33.0,BNSF8409,0.00,0.00
07:34.0,BNSF8409,0.00,0.00
07:35.0,BNSF8409,0.00,0.00
07:36.0,BNSF8409,0.00,0.00
07:37.0,BNSF8409,0.00,0.00
07:38.0,BNSF8409,0.00,0.00
07:39.0,BNSF8409,0.00,0.00
07:40.0,BNSF8409,0.00,0.00
07:41.0,BNSF8409,0.00,0.00
07:42.0,BNSF8409,0.00,0.00
07:43.0,BNSF8409,0.00,0.00
07:44.0,BNSF8409,0.00,0.00
07:45.0,BNSF8409,0.00,0.00
07:46.0,BNSF8409,0.00,0.00
07:47.0,BNSF8409,0.00,0.00
07:48.0,BNSF8409,0.00,0.00
07:49.0,BNSF8409,0.00,0.00
07:50.0,BNSF8409,0.00,0.00
07:51.0,BNSF8409,0.00,0.00
07:52.0,BNSF8409,0.00,0.00
07:53.0,BNSF8409,0.00,0.00
07:54.0,BNSF8409,0.00,0.00
07:55.0,BNSF8409,0.00,0.00
07:56.0,BNSF8409,0.00,0.00
07:57.0,BNSF8409,0.00,0.00
07:58.0,BNSF8409,0.00,0.00
07:59.0,BNSF8409,0.00,0.00
08:00.0,BNSF8409,0.00,0.00
08:01.0,BNSF8409,0.00,0.00
08:02.0,BNSF8409,0.00,0.00
08:03.0,BNSF8409,0.00,0.00
08:04.0,BNSF8409,0.00,0.00
08:05.0,BNSF8409,0.00,0.00
08:06.0,BNSF8409,0.00,0.00
08:07.0,BNSF8409,0.00,0.00
08:08.0,BNSF8409,0.00,0.00
08:09.0,BNSF8409,0.00,0.00
08:10.0,BNSF8409,0.00,0.00
08:11.0,BNSF8409,0.00,0.00
08:12.0,BNSF8409,0.00,0.00
08:13.0,BNSF8409,0.00,0.00
08:14.0,BNSF8409,0.00,0.00
08:15.0,BNSF8409,0.00,0.00
08:16.0,BNSF8409,0.00,0.00
08:17.0,BNSF8409,0.00,0.00
08:18.0,BNSF8409,0.00,0.00
08:19.0,BNSF8409,0.00,0.00
08:20.0,BNSF8409,0.00,0.00
08:21.0,BNSF8409,0.00,0.00
08:22.0,BNSF8409,0.00,0.00
08:23.0,BNSF8409,0.00,0.00
08:24.0,BNSF8409,0.00,0.00
08:25.0,BNSF8409,0.00,0.00
08:26.0,BNSF8409,0.00,0.00
08:27.0,BNSF8409,0.00,0.00
08:28.0,BNSF8409,0.00,0.00
08:29.0,BNSF8409,0.00,0.00
08:30.0,BNSF8409,0.00,0.00
08:31.0,BNSF8409,0.00,0.00
08:32.0,BNSF8409,0.00,0.00
08:33.0,BNSF8409,0.00,0.00
08:34.0,BNSF8409,0.00,0.00
08:35.0,BNSF8409,0.00,0.00
08:36.0,BNSF8409,0.00,0.00
08:37.0,BNSF8409,0.00,0.00
08:38.0,BNSF8409,0.00,0.00
08:39.0,BNSF8409,0.00,0.00
08:40.0,BNSF8409,0.00,0.00
08:41.0,BNSF8409,0.00,0.00
08:42.0,BNSF8409,0.00,0.00
08:43.0,BNSF8409,0.00,0.00
08:44.0,BNSF8409,0.00,0.00
08:45.0,BNSF8409,0.00,0.00
08:46.0,BNSF8409,0.00,0.00
08:47.0,BNSF8409,0.00,0.00
08:48.0,BNSF8409,0.00,0.00
08:49.0,BNSF8409,0.00,0.00
08:50.0,BNSF8409,0.00,0.00
08:51.0,BNSF8409,0.00,0.00
08:52.0,BNSF8409,0.00,0.00
08:53.0,BNSF8409,0.00,0.00
08:54.0,BNSF8409,0.00,0.00
08:55.0,BNSF8409,0.00,0.00
08:56.0,BNSF8409,0.00,0.00
08:57.0,BNSF8409,0.00,0.00
08:58.0,BNSF8409,0.00,0.00
08:59.0,BNSF8409,0.00,0.00
09:00.0,BNSF8409,0.00,0.00
09:01.0,BNSF8409,0.00,0.00
09:02.0,BNSF8409,0.00,0.00
09:03.0,BNSF8409,0.00,0.00
09:04.0,BNSF8409,0.00,0.00
09:05.0,BNSF8409,0.00,0.00
09:06.0,BNSF8409,0.00,0.00
09:07.0,BNSF8409,0.00,0.00
09:08.0,BNSF8409,0.00,0.00
09:09.0,BNSF8409,0.00,0.00
09:10.0,BNSF8409,0.00,0.00
09:11.0,BNSF8409,0.00,0.00
09:12.0,BNSF8409,0.00,0.00
09:13.0,BNSF8409,0.00,0.00
09:14.0,BNSF8409,0.00,0.00
09:15.0,BNSF8409,0.00,0.00
09:16.0,BNSF8409,0.00,0.00
09:17.0,BNSF8409,0.00,0.00
09:18.0,BNSF8409,0.00,0.00
09:19.0,BNSF8409,0.00,0.00
09:20.0,BNSF8409,0.00,0.00
09:21.0,BNSF8409,0.00,0.00
09:22.0,BNSF8409,0.00,0.00
09:23.0,BNSF8409,0.00,0.00
09:24.0,BNSF8409,0.00,0.00
09:25.0,BNSF8409,0.00,0.00
09:26.0,BNSF8409,0.00,0.00
09:27.0,BNSF8409,0.00,0.00
09:28.0,BNSF8409,0.00,0.00
09:29.0,BNSF8409,0.00,
09:30.0,BNSF8409,0.00,
02:27.0,BNSF8409,0.00,0.00
02:28.0,BNSF8409,0.00,0.00
02:29.0,BNSF8409,0.00,0.00
02:30.0,BNSF8409,0.00,0.00
02:31.0,BNSF8409,0.00,0.00
02:32.0,BNSF8409,0.00,0.00
02:33.0,BNSF8409,0.00,0.00
02:34.0,BNSF8409,0.00,0.00
02:35.0,BNSF8409,0.00,0.00
02:36.0,BNSF8409,0.00,0.00
02:37.0,BNSF8409,0.00,0.00
02:38.0,BNSF8409,0.00,0.00
02:39.0,BNSF8409,0.00,0.00
02:40.0,BNSF8409,0.00,0.00
02:41.0,BNSF8409,0.00,0.00
02:42.0,BNSF8409,0.00,0.00
02:43.0,BNSF8409,0.00,0.00
02:44.0,BNSF8409,0.00,0.00
02:45.0,BNSF8409,0.00,0.00
02:46.0,BNSF8409,0.00,0.00
02:47.0,BNSF8409,0.00,0.00
02:48.0,BNSF8409,0.00,0.00
02:49.0,BNSF8409,0.00,0.00
02:50.0,BNSF8409,0.00,0.00
02:51.0,BNSF8409,0.00,0.00
02:52.0,BNSF8409,0.00,0.00
02:53.0,BNSF8409,0.00,0.00
02:54.0,BNSF8409,0.00,0.00
02:55.0,BNSF8409,0.00,0.00
02:56.0,BNSF8409,0.00,0.00
02:57.0,BNSF8409,0.00,0.00
02:58.0,BNSF8409,0.00,0.00
02:59.0,BNSF8409,0.00,0.00
03:00.0,BNSF8409,0.00,0.00
03:01.0,BNSF8409,0.00,0.00
03:02.0,BNSF8409,0.00,0.00
03:03.0,BNSF8409,0.00,0.00
03:04.0,BNSF8409,0.00,0.00
03:05.0,BNSF8409,0.00,0.00
03:06.0,BNSF8409,0.00,0.00
03:07.0,BNSF8409,0.00,0.00
03:08.0,BNSF8409,0.00,0.00
03:09.0,BNSF8409,0.00,0.00
03:10.0,BNSF8409,0.00,0.00
03:11.0,BNSF8409,0.00,0.00
03:12.0,BNSF8409,0.00,0.00
03:13.0,BNSF8409,0.00,0.00
03:14.0,BNSF8409,0.00,0.00
03:15.0,BNSF8409,0.00,0.00
03:16.0,BNSF8409,0.00,0.00
03:17.0,BNSF8409,0.00,0.00
03:18.0,BNSF8409,0.00,0.00
03:19.0,BNSF8409,0.00,0.00
03:20.0,BNSF8409,0.00,0.00
03:21.0,BNSF8409,0.00,0.00
03:22.0,BNSF8409,0.00,0.00
03:23.0,BNSF8409,0.00,0.00
03:24.0,BNSF8409,0.00,0.00
03:25.0,BNSF8409,0.00,0.00
03:26.0,BNSF8409,0.00,0.00
03:27.0,BNSF8409,0.00,0.00
03:28.0,BNSF8409,0.00,0.00
03:29.0,BNSF8409,0.00,0.00
03:30.0,BNSF8409,0.00,0.00
03:31.0,BNSF8409,0.00,0.00
03:32.0,BNSF8409,0.00,0.00
03:33.0,BNSF8409,0.00,0.00
03:34.0,BNSF8409,0.00,0.00
03:35.0,BNSF8409,0.00,0.00
03:36.0,BNSF8409,0.00,0.00
03:37.0,BNSF8409,0.00,0.00
03:38.0,BNSF8409,0.00,0.00
03:39.0,BNSF8409,0.00,0.00
03:40.0,BNSF8409,0.00,0.00
03:41.0,BNSF8409,0.00,0.00
03:42.0,BNSF8409,0.00,0.00
03:43.0,BNSF8409,0.00,0.00
03:44.0,BNSF8409,0.00,0.00
03:45.0,BNSF8409,0.00,0.00
03:46.0,BNSF8409,0.00,0.00
03:47.0,BNSF8409,0.00,0.00
03:48.0,BNSF8409,0.00,0.00
03:49.0,BNSF8409,0.00,0.00
03:50.0,BNSF8409,0.00,0.00
03:51.0,BNSF8409,0.00,0.00
03:52.0,BNSF8409,0.00,0.00
03:53.0,BNSF8409,0.00,0.00
03:54.0,BNSF8409,0.00,0.00
03:55.0,BNSF8409,0.00,0.00
03:56.0,BNSF8409,0.00,0.00
03:57.0,BNSF8409,0.00,0.00
03:58.0,BNSF8409,0.00,0.00
03:59.0,BNSF8409,0.00,0.00
04:00.0,BNSF8409,0.00,0.00
04:01.0,BNSF8409,0.00,0.00
04:02.0,BNSF8409,0.00,0.00
04:03.0,BNSF8409,0.00,0.00
04:04.0,BNSF8409,0.00,0.00
04:05.0,BNSF8409,0.00,0.00
04:06.0,BNSF8409,0.00,0.00
04:07.0,BNSF8409,0.00,0.00
04:08.0,BNSF8409,0.00,0.00
04:09.0,BNSF8409,0.00,0.00
04:10.0,BNSF8409,0.00,0.00
04:11.0,BNSF8409,0.00,0.00
04:12.0,BNSF8409,0.00,0.00
04:13.0,BNSF8409,0.00,0.00
04:14.0,BNSF8409,0.00,0.00
04:15.0,BNSF8409,0.00,0.00
04:16.0,BNSF8409,0.00,0.00
04:17.0,BNSF8409,0.00,0.00
04:18.0,BNSF8409,0.00,0.00
04:19.0,BNSF8409,0.00,0.00
04:20.0,BNSF8409,0.00,0.00
04:21.0,BNSF8409,0.00,0.00
04:22.0,BNSF8409,0.00,0.00
04:23.0,BNSF8409,0.00,0.00
04:24.0,BNSF8409,0.00,0.00
04:25.0,BNSF8409,0.00,0.00
04:26.0,BNSF8409,0.00,0.00
04:27.0,BNSF8409,0.00,0.00
04:28.0,BNSF8409,0.00,0.00
04:29.0,BNSF8409,0.00,0.00
04:30.0,BNSF8409,0.00,0.00
04:31.0,BNSF8409,0.00,0.00
04:32.0,BNSF8409,0.00,0.00
04:33.0,BNSF8409,0.00,0.00
04:34.0,BNSF8409,0.00,0.00
04:35.0,BNSF8409,0.00,0.00
04:36.0,BNSF8409,0.00,0.00
04:37.0,BNSF8409,0.00,0.00
04:38.0,BNSF8409,0.00,0.00
04:39.0,BNSF8409,0.00,0.00
04:40.0,BNSF8409,0.00,0.00
04:41.0,BNSF8409,0.00,0.00
04:42.0,BNSF8409,0.00,0.00
04:43.0,BNSF8409,0.00,0.00
04:44.0,BNSF8409,0.00,0.00
04:45.0,BNSF8409,0.00,0.00
04:46.0,BNSF8409,0.00,0.00
04:47.0,BNSF8409,0.00,0.00
04:48.0,BNSF8409,0.00,0.00
04:49.0,BNSF8409,0.00,0.00
04:50.0,BNSF8409,0.00,
04:51.0,BNSF8409,0.00,0.00
04:52.0,BNSF8409,0.00,0.00
04:53.0,BNSF8409,0.00,0.00
04:54.0,BNSF8409,0.00,0.00
04:55.0,BNSF8409,0.00,0.00
04:56.0,BNSF8409,0.00,0.00
04:57.0,BNSF8409,0.00,0.00
04:58.0,BNSF8409,0.00,0.00
04:59.0,BNSF8409,0.00,
05:00.0,BNSF8409,0.00,0.00
05:01.0,BNSF8409,0.00,0.00
05:02.0,BNSF8409,0.00,
05:03.0,BNSF8409,0.00,0.00
05:04.0,BNSF8409,0.00,0.00
05:05.0,BNSF8409,0.00,0.00
05:06.0,BNSF8409,0.00,0.00
05:07.0,BNSF8409,0.00,0.00
05:08.0,BNSF8409,0.00,
05:09.0,BNSF8409,0.00,0.00
05:10.0,BNSF8409,0.00,0.00
05:11.0,BNSF8409,0.00,0.00
05:12.0,BNSF8409,0.00,0.00
05:13.0,BNSF8409,0.00,0.00
05:14.0,BNSF8409,0.00,0.00
05:15.0,BNSF8409,0.00,0.00
05:16.0,BNSF8409,0.00,
05:17.0,BNSF8409,0.00,0.00
05:18.0,BNSF8409,0.00,0.00
05:19.0,BNSF8409,0.00,0.00
05:20.0,BNSF8409,0.00,0.00
05:21.0,BNSF8409,0.00,0.00
05:22.0,BNSF8409,0.00,0.00
05:23.0,BNSF8409,0.00,0.00
05:24.0,BNSF8409,0.00,0.00
05:25.0,BNSF8409,0.00,0.00
05:26.0,BNSF8409,0.00,0.00
05:27.0,BNSF8409,0.00,0.00
05:28.0,BNSF8409,0.00,0.00
05:29.0,BNSF8409,0.00,0.00
05:30.0,BNSF8409,0.00,0.00
05:31.0,BNSF8409,0.00,0.00
05:32.0,BNSF8409,0.00,0.00
05:33.0,BNSF8409,0.00,0.00
05:34.0,BNSF8409,0.00,
05:35.0,BNSF8409,0.00,0.00
05:36.0,BNSF8409,0.00,0.00
05:37.0,BNSF8409,0.00,0.00
05:38.0,BNSF8409,0.00,0.00
05:39.0,BNSF8409,0.00,
05:40.0,BNSF8409,0.00,0.00
05:41.0,BNSF8409,0.00,0.00
05:42.0,BNSF8409,0.00,0.00
05:43.0,BNSF8409,0.00,0.00
05:44.0,BNSF8409,0.00,0.00
05:45.0,BNSF8409,0.00,0.00
05:46.0,BNSF8409,0.00,
05:47.0,BNSF8409,0.00,0.00
05:48.0,BNSF8409,0.00,0.00
05:49.0,BNSF8409,0.00,0.00
05:50.0,BNSF8409,0.00,0.00
05:51.0,BNSF8409,0.00,0.00
05:52.0,BNSF8409,0.00,0.00
05:53.0,BNSF8409,0.00,0.00
05:54.0,BNSF8409,0.00,0.00
05:55.0,BNSF8409,0.00,0.00
05:56.0,BNSF8409,0.00,0.00
05:57.0,BNSF8409,0.00,0.00
05:58.0,BNSF8409,0.00,0.00
05:59.0,BNSF8409,0.00,0.00
48:33.0,BNSF8409,0.00,0.00
48:34.0,BNSF8409,0.00,0.00
48:35.0,BNSF8409,0.00,0.00
48:36.0,BNSF8409,0.00,0.00
48:37.0,BNSF8409,0.00,0.00
48:38.0,BNSF8409,0.00,0.00
48:39.0,BNSF8409,0.00,0.00
48:40.0,BNSF8409,0.00,0.00
48:41.0,BNSF8409,0.00,0.00
48:42.0,BNSF8409,0.00,0.00
48:43.0,BNSF8409,0.00,0.00
48:44.0,BNSF8409,0.00,0.00
48:45.0,BNSF8409,0.00,0.00
48:46.0,BNSF8409,0.00,0.00
48:47.0,BNSF8409,0.00,0.00
48:48.0,BNSF8409,0.00,0.00
48:49.0,BNSF8409,0.00,0.00
48:50.0,BNSF8409,0.00,0.00
48:51.0,BNSF8409,0.00,0.00
48:52.0,BNSF8409,0.00,0.00
48:53.0,BNSF8409,0.00,0.00
48:54.0,BNSF8409,0.00,0.00
48:55.0,BNSF8409,0.00,0.00
48:56.0,BNSF8409,0.00,0.00
48:57.0,BNSF8409,0.00,0.00
48:58.0,BNSF8409,0.00,0.00
48:59.0,BNSF8409,0.00,0.00
49:00.0,BNSF8409,0.00,0.00
49:01.0,BNSF8409,0.00,0.00
49:02.0,BNSF8409,0.00,0.00
49:03.0,BNSF8409,0.00,0.00
49:04.0,BNSF8409,0.00,0.00
49:05.0,BNSF8409,0.00,0.00
49:06.0,BNSF8409,0.00,0.00
49:07.0,BNSF8409,0.00,0.00
49:08.0,BNSF8409,0.00,0.08
49:09.0,BNSF8409,0.00,0.14
49:10.0,BNSF8409,0.00,0.13
49:11.0,BNSF8409,0.00,0.12
49:12.0,BNSF8409,0.00,0.07
49:13.0,BNSF8409,0.00,0.07
49:14.0,BNSF8409,0.00,0.07
49:15.0,BNSF8409,0.00,0.05
49:16.0,BNSF8409,0.00,0.05
49:17.0,BNSF8409,0.00,0.07
49:18.0,BNSF8409,0.00,0.09
49:19.0,BNSF8409,0.00,0.10
49:20.0,BNSF8409,0.00,0.11
49:21.0,BNSF8409,0.00,0.12
49:22.0,BNSF8409,0.00,0.16
49:23.0,BNSF8409,0.00,0.46
49:24.0,BNSF8409,0.00,1.05
49:25.0,BNSF8409,0.00,1.42
49:26.0,BNSF8409,0.00,1.75
49:27.0,BNSF8409,1.00,1.81
49:28.0,BNSF8409,2.29,1.81
49:29.0,BNSF8409,2.58,1.79
49:30.0,BNSF8409,2.58,1.75
49:31.0,BNSF8409,2.58,1.67
49:32.0,BNSF8409,2.44,1.60
49:33.0,BNSF8409,2.44,1.56
49:34.0,BNSF8409,2.44,1.23
49:35.0,BNSF8409,2.29,1.06
49:36.0,BNSF8409,2.29,0.92
49:37.0,BNSF8409,1.72,0.35
49:38.0,BNSF8409,1.43,0.21
49:39.0,BNSF8409,1.14,0.04
49:40.0,BNSF8409,0.56,0.00
49:41.0,BNSF8409,0.00,0.00
49:42.0,BNSF8409,0.00,0.00
49:43.0,BNSF8409,0.00,0.00
49:44.0,BNSF8409,0.00,0.00
49:45.0,BNSF8409,0.00,0.00
49:46.0,BNSF8409,0.00,0.00
49:47.0,BNSF8409,0.00,0.00
49:48.0,BNSF8409,0.00,0.00
49:49.0,BNSF8409,0.00,0.00
49:50.0,BNSF8409,0.00,0.00
49:51.0,BNSF8409,0.00,0.00
49:52.0,BNSF8409,0.00,0.00
49:53.0,BNSF8409,0.00,0.00
49:54.0,BNSF8409,0.00,0.00
49:55.0,BNSF8409,0.00,0.02
49:56.0,BNSF8409,0.00,0.08
49:57.0,BNSF8409,0.00,0.07
49:58.0,BNSF8409,0.00,0.02
49:59.0,BNSF8409,0.00,0.00
50:00.0,BNSF8409,0.00,0.00
50:01.0,BNSF8409,0.00,0.00
50:02.0,BNSF8409,0.00,0.00
50:03.0,BNSF8409,0.00,0.00
50:04.0,BNSF8409,0.00,0.00
50:05.0,BNSF8409,0.00,0.00
50:06.0,BNSF8409,0.00,0.00
50:07.0,BNSF8409,0.00,0.00
50:08.0,BNSF8409,0.00,0.00
50:09.0,BNSF8409,0.00,0.00
50:10.0,BNSF8409,0.00,0.00
50:11.0,BNSF8409,0.00,0.12
50:12.0,BNSF8409,0.00,0.50
50:13.0,BNSF8409,0.00,1.02
50:14.0,BNSF8409,0.00,1.55
50:15.0,BNSF8409,1.14,1.75
50:16.0,BNSF8409,1.72,1.74
50:17.0,BNSF8409,2.29,1.75
50:18.0,BNSF8409,2.58,1.67
50:19.0,BNSF8409,2.44,1.62
50:20.0,BNSF8409,2.44,1.32
50:21.0,BNSF8409,2.44,1.08
50:22.0,BNSF8409,2.15,0.92
50:23.0,BNSF8409,1.72,0.72
50:24.0,BNSF8409,1.57,0.43
50:25.0,BNSF8409,1.29,0.07
50:26.0,BNSF8409,1.00,0.01
50:27.0,BNSF8409,0.71,0.00
50:28.0,BNSF8409,0.00,0.00
50:29.0,BNSF8409,0.00,0.00
50:30.0,BNSF8409,0.00,0.00
50:31.0,BNSF8409,0.00,0.00
50:32.0,BNSF8409,0.00,0.00
50:33.0,BNSF8409,0.00,0.00
50:34.0,BNSF8409,0.00,0.00
50:35.0,BNSF8409,0.00,0.00
50:36.0,BNSF8409,0.00,0.00
50:37.0,BNSF8409,0.00,0.00
50:38.0,BNSF8409,0.00,0.00
50:39.0,BNSF8409,0.00,0.00
50:40.0,BNSF8409,0.00,0.00
50:41.0,BNSF8409,0.00,0.00
50:42.0,BNSF8409,0.00,0.00
50:43.0,BNSF8409,0.00,0.00
50:44.0,BNSF8409,0.00,0.00
50:45.0,BNSF8409,0.00,0.00
50:46.0,BNSF8409,0.00,0.00
50:47.0,BNSF8409,0.00,0.00
50:48.0,BNSF8409,0.00,0.00
50:49.0,BNSF8409,0.00,0.00
50:50.0,BNSF8409,0.00,0.00
50:51.0,BNSF8409,0.00,0.00
50:52.0,BNSF8409,0.00,0.00
50:53.0,BNSF8409,0.00,0.00
50:54.0,BNSF8409,0.00,0.00
50:55.0,BNSF8409,0.00,0.00
50:56.0,BNSF8409,0.00,0.00
50:57.0,BNSF8409,0.00,0.00
50:58.0,BNSF8409,0.00,0.00
50:59.0,BNSF8409,0.00,0.00
51:00.0,BNSF8409,0.00,0.00
51:01.0,BNSF8409,0.00,0.00
51:02.0,BNSF8409,0.00,0.00
51:03.0,BNSF8409,0.00,0.00
51:04.0,BNSF8409,0.00,0.00
51:05.0,BNSF8409,0.00,0.00
51:06.0,BNSF8409,0.00,0.00
51:07.0,BNSF8409,0.00,0.00
51:08.0,BNSF8409,0.00,0.00
51:09.0,BNSF8409,0.00,0.00
51:10.0,BNSF8409,0.00,0.00
51:11.0,BNSF8409,0.00,0.00
51:12.0,BNSF8409,0.00,0.00
51:13.0,BNSF8409,0.00,0.00
51:14.0,BNSF8409,0.00,0.00
51:15.0,BNSF8409,0.00,0.00
51:16.0,BNSF8409,0.00,0.00
51:17.0,BNSF8409,0.00,0.00
51:18.0,BNSF8409,0.00,0.00
51:19.0,BNSF8409,0.00,0.00
51:20.0,BNSF8409,0.00,0.00
51:21.0,BNSF8409,0.00,0.00
51:22.0,BNSF8409,0.00,0.00
51:23.0,BNSF8409,0.00,0.00
51:24.0,BNSF8409,0.00,0.00
51:25.0,BNSF8409,0.00,0.00
51:26.0,BNSF8409,0.00,0.00
51:27.0,BNSF8409,0.00,0.00
51:28.0,BNSF8409,0.00,0.00
51:29.0,BNSF8409,0.00,0.00
51:30.0,BNSF8409,0.00,0.00
51:31.0,BNSF8409,0.00,0.00
51:32.0,BNSF8409,0.00,0.00
51:33.0,BNSF8409,0.00,0.00
51:34.0,BNSF8409,0.00,0.00
51:35.0,BNSF8409,0.00,0.00
51:36.0,BNSF8409,0.00,0.00
51:37.0,BNSF8409,0.00,0.00
51:38.0,BNSF8409,0.00,0.00
51:39.0,BNSF8409,0.00,0.00
51:40.0,BNSF8409,0.00,0.00
51:41.0,BNSF8409,0.00,0.00
51:42.0,BNSF8409,0.00,0.00
51:43.0,BNSF8409,0.00,0.00
51:44.0,BNSF8409,0.00,0.00
51:45.0,BNSF8409,0.00,0.00
51:46.0,BNSF8409,0.00,0.00
51:47.0,BNSF8409,0.00,0.00
51:48.0,BNSF8409,0.00,0.00
51:49.0,BNSF8409,0.00,0.00
51:50.0,BNSF8409,0.00,0.00
51:51.0,BNSF8409,0.00,0.00
51:52.0,BNSF8409,0.00,0.00
51:53.0,BNSF8409,0.00,0.00
51:54.0,BNSF8409,0.00,0.00
51:55.0,BNSF8409,0.00,0.00
51:56.0,BNSF8409,0.00,0.00
51:57.0,BNSF8409,0.00,0.00
51:58.0,BNSF8409,0.00,0.00
51:59.0,BNSF8409,0.00,0.00
52:00.0,BNSF8409,0.00,0.00
52:01.0,BNSF8409,0.00,0.00
52:02.0,BNSF8409,0.00,0.00
52:03.0,BNSF8409,0.00,
52:04.0,BNSF8409,0.00,
